status,station_no,name,district,address,parking_spaces,lat,lng,COUNTYNAME
1,1480,新北市工商展覽中心,五股區,五工六路35號(對面),46,25.064345,121.447585,新北市
1,1481,金城裕民路口(中正國中),土城區,金城路二段218號(對面),44,24.982933,121.456229,新北市
1,1482,圓通路335巷33弄,中和區,圓通路335巷33弄15號(西側),32,24.988992,121.493033,新北市
1,1483,海洋公園,三峽區,大義路/學勤路口(西北側),36,24.94749,121.376895,新北市
1,1484,浮洲合宜住宅(合宜一路),板橋區,大觀路二段265巷/合宜一路(東南側),58,24.99652,121.44276,新北市
1,1485,文山國中,新店區,北宜路一段118號(對面)(鄰近碧潭風景區),30,24.95531,121.53927,新北市
1,1486,臺北大學(資訊中心),三峽區,大學路151號(資訊中心旁),56,24.94317,121.36952,新北市
1,1487,捷運府中站(1號出口),板橋區,縣民大道一段/府中路口(西南側)(鄰近板橋慈惠宮/府中商圈(板橋後站商圈)),76,25.00818,121.45901,新北市
1,1488,新莊田徑場,新莊區,復興路一段209號 (對面),42,25.04357,121.45244,新北市
1,1489,新泰國中,新莊區,新泰路359號(旁),30,25.04288,121.44426,新北市
1,1490,碧潭渡船頭,新店區,新店路36號(對面),32,24.9531,121.53746,新北市
1,1491,山佳火車站,樹林區,中山路三段108號,32,24.97222,121.39264,新北市
1,1492,新北市勞工活動中心,五股區,五工六路9號(前廣場),34,25.06149,121.45098,新北市
1,1493,板橋重慶公園,板橋區,重慶路276號(對面),40,25.00008,121.46316,新北市
1,1494,林口社區運動公園(公園路),林口區,公園路192號(旁),40,25.07464,121.3744,新北市
1,1495,山北公園,中和區,莊敬路33巷36弄2號(對面),32,25.00653,121.50014,新北市
1,1496,捷運景平站,中和區,景平路127號(旁),38,24.99202,121.51563,新北市
1,1497,中港大排願景館,新莊區,中央路301號(對面),30,25.05894,121.45117,新北市
1,1498,頭前國小,新莊區,頭前路93號(對面),30,25.05248,121.46527,新北市
1,1499,輕軌淡金北新站,淡水區,淡金路一段547號(前),46,25.18018,121.45333,新北市
1,1500,忠孝活動中心,永和區,忠孝街26巷8號(前)(鄰近楊三郎美術館),28,25.01677,121.51528,新北市
1,1501,淡水海關碼頭園區,淡水區,中正路261號(旁)(鄰近淡水紅毛城/淡水英國領事館/淡水海關碼頭),40,25.17476,121.43155,新北市
1,1502,縣民漢生東路口,板橋區,縣民大道二段112號(前),56,25.0156,121.46709,新北市
1,1503,時光公園,板橋區,華江陸橋旁/文化路二段北側公園口,40,25.03615,121.47973,新北市
1,1504,積穗國中,中和區,民安街71號(對面),32,24.99977,121.47808,新北市
1,1505,員和公園,土城區,中央路二段66號(對面),68,24.97904,121.44254,新北市
1,1506,環河公園,板橋區,南雅西路二段301巷41弄5-5號(旁),36,25.01666,121.45064,新北市
1,1507,中興中正路口,新店區,中興路二段41號(前),30,24.96991,121.54617,新北市
1,1508,新莊國民運動中心,新莊區,公園路66號(對面)(鄰近新莊綜合運動場),40,25.03961,121.44962,新北市
2,1509,佳和公園(中山路二段64巷),中和區,中山路二段64巷7弄15-4號(對面),36,25.00469,121.50296,新北市
1,1510,三鶯國民運動中心,三峽區,文化路164號(旁)(鄰近三峽清水祖師廟/三峽歷史文物館/三峽老街),32,24.93614,121.36941,新北市
1,1511,彩虹兒童公園,蘆洲區,光榮路120巷8弄21號(對面),36,25.08871,121.4646,新北市
1,1512,崇林國中,林口區,麗園路121號(對面),34,25.06754,121.37134,新北市
1,1513,碧華公園(集勇街),三重區,仁安街2號(對面),30,25.08415,121.48554,新北市
2,1514,延吉街47巷口,土城區,延吉街43號(對面),28,24.98769,121.47222,新北市
1,1515,大觀路二段19巷,板橋區,大觀路二段19巷115號(旁),30,25.00256,121.45079,新北市
1,1516,成泰路一段(中油),五股區,成泰路一段194號(對面),26,25.07843,121.43565,新北市
1,1517,清和里(青雲路),土城區,青雲路449號(對面),32,24.97512,121.45874,新北市
1,1601,輕軌濱海沙崙站,淡水區,沙崙路一段/濱海路二段(東南側人行道),30,25.18995,121.4306,新北市
1,1602,輕軌淡海新市鎮站,淡水區,沙崙路二段/新市三路二段口(東北側人行道),30,25.19623,121.43286,新北市
1,1603,輕軌崁頂站,淡水區,沙崙路二段/新市六路二段(東南側人行道),30,25.20125,121.43502,新北市
1,1604,輕軌淡江大學站,淡水區,淡金路二段399號(前人行道),40,25.17653,121.45613,新北市
1,1605,輕軌新市一路站,淡水區,新市一路三段151號(旁人行道),34,25.18345,121.44837,新北市
1,1607,四川忠孝路口,板橋區,四川路一段244號(對面),34,25.00149,121.45924,新北市
1,1608,陸光國宅,五股區,民義路1段/民義路1段183巷口,30,25.08881,121.43079,新北市
1,1609,仁化文新路口,板橋區,仁化街/文新路口(西北側人行道),36,25.03463,121.47919,新北市
1,1610,中山新興街口,樹林區,中山路三段/新興街口(西北側人行道),40,24.97499,121.40023,新北市
1,1611,信義公園市民活動中心,板橋區,信義路150巷43號(前),34,24.9917,121.4575,新北市
1,1612,文中小停車場,三重區,名源街54號(對面),40,25.05899,121.48255,新北市
1,1613,安康高中,新店區,安興路 25 號(前),50,24.96886,121.51505,新北市
1,1614,中正路284巷,新店區,中正路284巷2號(對面),28,24.9747,121.53842,新北市
1,1615,御史路1巷,五股區,御史路1巷5號(旁),30,25.09044,121.44192,新北市
1,1616,新市二路二段,淡水區,新市二路二段98號(前),30,25.19524,121.42793,新北市
1,1617,光明街,新店區,光明街185號(對面),28,24.96316,121.54009,新北市
1,1618,環河西路三段(日安社區),中和區,環河西路三段66號(旁),32,25.00774,121.49321,新北市
1,1619,民生中山路口,板橋區,民生路二段8-1號(前),30,25.01606,121.47346,新北市
1,1620,重慶國小,板橋區,廣和街35號(對面),30,24.99373,121.46253,新北市
1,1621,板橋真武廟,板橋區,光復街202巷6-1號(前),34,25.02046,121.48594,新北市
1,1622,鶯歌國民運動中心,鶯歌區,館前路250號(前),36,24.95134,121.35775,新北市
1,1623,南雅公園,板橋區,南雅南路二段1-1號(旁),40,25.00387,121.45516,新北市
1,1624,中正民權路口,新店區,中正路489號(旁),96,24.98263,121.5336,新北市
1,1625,捷運新埔站(1號出口),板橋區,民生路三段11號(前),60,25.0235,121.46745,新北市
1,1626,中原東街(左岸牡丹園),中和區,中原東街/中原二街(東北側人行道),38,25.0129,121.48592,新北市
1,1627,土城仁愛社區公園,土城區,仁愛路17巷2號(對面),34,24.98039,121.46062,新北市
1,1628,五峰國中,新店區,行政街20號旁,34,24.96591,121.54323,新北市
1,1629,大崁國小,八里區,忠八街2號(前),36,25.16064,121.41938,新北市
1,1630,東海高中,三重區,忠孝路三段93巷6號(對面),40,25.06484,121.47942,新北市
1,1631,中山1號科技總部,土城區,中山路1號(前),42,24.96045,121.41212,新北市
1,1632,中平國中,新莊區,中平路385號(旁),40,25.05426,121.44407,新北市
1,1633,仁愛街70巷口,蘆洲區,仁愛街95號(對面),32,25.09398,121.47126,新北市
1,1634,中印青潭廠,新店區,北宜路二段399號(旁),26,24.95446,121.55947,新北市
1,1635,淡江大學(水源街),淡水區,水源街二段104號(對面),62,25.17457,121.45236,新北市
1,1636,健華新城社區,板橋區,文化路一段309-6號(前),52,25.01927,121.4653,新北市
1,1637,美麗新淡海影城,淡水區,新市五路三段/義山路二段(西北側人行道),32,25.19783,121.43878,新北市
1,1638,寶橋路235巷口,新店區,寶橋路235巷2號(旁),36,24.97955,121.55234,新北市
1,1639,安康立體停車場,新店區,安德街2號(前),40,24.96261,121.51267,新北市
1,1640,全球傳動科技公司,樹林區,三多路123號(前),38,25.00801,121.41481,新北市
1,1641,興南路二段34巷口,中和區,興南路二段34巷1號(對面),32,24.98539,121.50701,新北市
1,1642,復興民生街口,三峽區,復興路45號(前),38,24.93701,121.37324,新北市
1,1643,環河西大漢街口,板橋區,環河西路四段/大漢街(西南側),40,25.03183,121.4612,新北市
1,1644,十三行博物館,八里區,博物館路183號(對面),46,25.15697,121.40588,新北市
1,1645,莒光國小,板橋區,雙十路2段47巷8弄6號(對面),30,25.02565,121.47465,新北市
1,1646,林口郵局,林口區,文化二路一段8號(前),38,25.06667,121.36453,新北市
1,1647,竹林山觀音寺,林口區,竹林路/竹林路421巷口,34,25.08452,121.38983,新北市
1,1648,青潭河濱公園,新店區,新烏路一段11弄11號(對面),30,24.95091,121.5474,新北市
1,1649,捷運中和站,中和區,中山路2段291號(前),36,25.00221,121.49587,新北市
1,1650,公23公園,淡水區,新市五路二段1號(對面),30,25.19985,121.42891,新北市
1,1651,捷運秀朗橋站,中和區,景平路2號(前),42,24.99039,121.52549,新北市
1,1652,板橋中山公園,板橋區,莊敬路134號(對面),30,25.02336,121.47109,新北市
1,1653,民有公園,中和區,中山路3段118-6號(對面),40,25.00868,121.47475,新北市
1,1654,仁愛街112巷,三重區,仁愛街112巷7號(對面),40,25.07486,121.49488,新北市
1,1655,華新街109巷11弄,中和區,華新街109巷11弄(機車格),50,24.97996,121.50873,新北市
1,1656,康寧街307巷,汐止區,明峰街281號(對面),40,25.06809,121.62697,新北市
1,1657,中興橋(環河南路254巷口),三重區,環河南路253號(對面中興橋下),40,25.05052,121.49138,新北市
1,1658,新林國小,林口區,三民街101號(忠孝三路側人行道),40,25.07016,121.35995,新北市
1,1659,滬尾藝文休閒園區,淡水區,中正路1段/中正路1段6巷口,26,25.17594,121.42851,新北市
1,1660,康福公園,汐止區,福德一路86巷23號(旁),28,25.06894,121.63748,新北市
1,1661,新市二路四段,淡水區,新市二路四段58號(前),28,25.19254,121.44185,新北市
1,1662,義山新市一路口,淡水區,新市一路一段371號(義山路側),30,25.18623,121.43736,新北市
1,1663,中信國小,新莊區,榮華路二段/中富街口(西北側人行道),40,25.05572,121.44957,新北市
1,1664,捷運板新站,板橋區,板新路117巷7號(後方廣場),82,25.01409,121.47124,新北市
1,1665,三抱竹,板橋區,大觀路二段162號(對面橋下機車格),34,24.99864,121.44139,新北市
1,1667,慈愛公園,三重區,仁愛街584號旁公園人行道,30,25.08119,121.48461,新北市
1,1668,汐止火車站停車場,汐止區,信義路1號(汐科路側人行道),100,25.06795,121.66168,新北市
1,1670,樹林藝文綜合行政大樓,樹林區,保順街139號(對面),60,24.99546,121.4291,新北市
1,1671,光華橋(保平路),中和區,中山路2段3巷/保平路口,36,25.00452,121.5079,新北市
1,1672,台北花園廣場社區,泰山區,泰林路二段454號(旁),30,25.06414,121.426,新北市
1,1673,民權社區活動中心,永和區,民權路60號(活動中心後方廣場),34,24.99778,121.51968,新北市
1,1674,捷運新埔站(5號出口),板橋區,文化路二段1號(旁),56,25.02402,121.46828,新北市
1,1675,捷運橋和站,中和區,板南路468號(對面),70,25.00559,121.48921,新北市
1,1676,國中二甲路口,鶯歌區,國中街175號(前),30,24.9395,121.33867,新北市
1,1677,陽光Park社區,新店區,安興路107號(社區停車場前人行道),32,24.9794,121.51555,新北市
1,1678,捷運十四張站,新店區,溪園路205號(旁捷運機廠前人行道),80,24.9845,121.52793,新北市
1,1679,芳洲八路,五股區,芳洲八路152號(對面),30,25.0888,121.44637,新北市
1,1680,後竹圍市民活動中心,三重區,後竹圍街175巷18號(對面),32,25.07246,121.48576,新北市
1,1681,林口國民運動中心,林口區,文化二路二段369號(文化二路二段側人行道),40,25.08601,121.38093,新北市
1,1683,深坑松柏街,深坑區,松柏街24號(對面),34,25.01096,121.63852,新北市
1,1684,金美國小,金山區,仁愛路37-5號(對面),36,25.21973,121.63633,新北市
1,1685,金山八德街,金山區,八德街24號(對面),38,25.22365,121.63469,新北市
1,1687,寶橋路78巷口,新店區,寶橋路78巷10號(旁高速公路橋下空間),44,24.97368,121.5476,新北市
1,1688,鳳福公園,鶯歌區,鳳吉一街186號(對面),40,24.97572,121.32938,新北市
1,1689,林口新創園,林口區,仁愛路496-3號(前),32,25.07583,121.37609,新北市
1,1690,漳和國中,中和區,廣福路30號(對面),50,25.00241,121.505,新北市
1,1692,清水社區公園,土城區,延吉街395號(對面),54,24.984,121.46289,新北市
1,1693,國立師範大學林口校區(測試站),林口區,仁愛路1段2號(校門前自行車停車區),16,25.06804,121.39795,新北市
1,1694,斬龍山遺址文化公園,土城區,龍山一街/金城路二段(北側公園),50,24.97657,121.44775,新北市
1,1695,長安橋(吉祥街12巷),汐止區,吉祥街12巷2號(旁),54,25.08033,121.66846,新北市
1,1696,三重商工(後竹圍街),三重區,中正北路165巷53號(後竹圍街路側停車格),36,25.07031,121.47976,新北市
1,1698,浮洲合宜住宅(合宜合安一路口),板橋區,合宜路/合安一路(東南側機車停車場),50,24.99849,121.44863,新北市
1,1700,德光莒光路口,中和區,德光路12號(前),38,25.00459,121.47134,新北市
1,1701,捷運幸福站,新莊區,思源路292號(幸福東路側廣場),54,25.04958,121.46052,新北市
1,1702,成泰路4段22巷,五股區,成泰路4段22巷29號(對面),32,25.10826,121.45596,新北市
1,1706,中角灣,金山區,海興路174-1號(旁),28,25.239,121.63234,新北市
1,1707,俊興三龍街口,樹林區,俊興街280號(對面),30,25.01704,121.41821,新北市
1,1709,捷運景安站,中和區,景平路486號(對面),82,24.99352,121.50472,新北市
1,1710,林口婦幼公園,林口區,文化一路一段146號(旁公園),28,25.07231,121.37752,新北市
1,1712,湖南市民活動中心,林口區,民權路165號(前人行道),30,25.08423,121.37428,新北市
1,1713,埤墘公園,板橋區,萬板路108號(前公園路側),30,25.02332,121.47422,新北市
1,1714,德泰公園,五股區,成泰路一段79號(旁),28,25.06802,121.43473,新北市
1,1682,中央路一段292巷口,土城區,中央路一段274號(對面),48,24.98265,121.44368,新北市
1,1722,安居公教住宅,新店區,安忠路52號(前),30,24.959504,121.512927,新北市
1,1731,新北大道昌平街口(臨時站),新莊區,新北大道三段67號斜前方人行道,16,25.060353,121.454735,新北市
1,1703,新店高中(中央路),新店區,中央路97號(對面),42,24.97508,121.53103,新北市
1,1727,八里行政中心,八里區,十三行路(靠中山路二段路口西南側人行道),36,25.153974,121.407211,新北市
1,1729,民生路156巷,新店區,民生路156巷80號(旁),26,24.982019,121.527509,新北市
1,1718,野柳地質公園,萬里區,港東路161號(對面),50,25.204771,121.690132,新北市
1,1719,白沙灣,石門區,頭圍段八甲小段236號(停車場內),50,25.285491,121.522085,新北市
1,1721,淺水灣,三芝區,北勢子42之11號(對面停車場內),50,25.252317,121.471307,新北市
1,1730,深澳漁港,瑞芳區,深澳路16-7號前方廣場,30,25.129973,121.818566,新北市
1,1728,疏洪東竹圍仔街口,三重區,疏洪東路/竹圍仔街口(東北側人行道),18,25.048614,121.486398,新北市
1,1723,林建生紀念圖書館,蘆洲區,三民路178號(前),34,25.088434,121.469879,新北市
1,1736,中山八德街口,樹林區,中山路二段10號對面人行道,32,24.985156,121.417765,新北市
1,1738,輕軌漁人碼頭站,淡水區,中正路二段/中正路二段51巷口(輕軌站旁),50,25.18202,121.41882,新北市
1,1748,深坑雲鄉路,深坑區,雲鄉路1號(旁橋下汽車停車格),16,24.99988,121.62101,新北市
1,1720,文化路二段182巷1弄,板橋區,文化路二段182巷3弄95號(對面),40,25.029258,121.472405,新北市
1,1725,三峽國中,三峽區,復興路238號(前人行道),50,24.938882,121.369399,新北市
1,1739,凌雲路一段158巷口,五股區,凌雲路一段158巷22號(對面),30,25.10352,121.4481,新北市
1,1734,中華城林路口,土城區,中華路二段175號(前),44,24.974993,121.438631,新北市
1,1708,綠湖公園,新店區,中興路三段6號(旁),44,24.97756,121.54751,新北市
1,1726,宏匯廣場,新莊區,中央路558號(旁),40,25.059319,121.449083,新北市
1,1742,瓊林公園,新莊區,中環路一段16號(對面陸橋下),30,25.02629,121.44245,新北市
1,1705,新店行政園區,新店區,北新路一段88巷1號(對面),100,24.96757,121.54205,新北市
1,1747,輕軌沙崙站,淡水區,觀海路/淡海路口(北側),30,25.18737,121.41675,新北市
1,1717,捷運新埔民生站,板橋區,民生路三段70號對面停車場內,32,25.025979,121.466567,新北市
1,500101001,捷運科技大樓站,大安區,復興南路二段235號前,17,25.02605,121.5436,臺北市
2,500101002,復興南路二段273號前,大安區,復興南路二段273號西側,15,25.02565,121.54357,臺北市
1,500101003,國北教大實小東側門,大安區,和平東路二段96巷7號,16,25.02429,121.54124,臺北市
1,500101004,和平公園東側,大安區,和平東路二段118巷33號,11,25.02351,121.54282,臺北市
1,500101005,辛亥復興路口西北側,大安區,復興南路二段368號,16,25.02153,121.54299,臺北市
1,500101006,復興南路二段280號前,大安區,復興南路二段280號,11,25.02429,121.54328,臺北市
1,500101007,復興南路二段340巷口,大安區,復興南路二段342號,11,25.02253,121.54326,臺北市
1,500101008,新生南路三段52號前,大安區,新生南路三段52號,17,25.02112,121.53407,臺北市
1,500101010,新生南路三段82號前,大安區,新生南路三段82號,20,25.01894,121.53361,臺北市
1,500101011,羅斯福路三段333巷9號旁,大安區,羅斯福路三段333巷9號,7,25.01757,121.53271,臺北市
1,500101012,辛亥路一段30號前,大安區,辛亥路一段30號,8,25.01986,121.52982,臺北市
1,500101014,羅斯福路三段311號前,大安區,羅斯福路三段311號,11,25.01717,121.53202,臺北市
1,500101016,羅斯福路三段245號前,大安區,羅斯福路三段245號,8,25.01927,121.52989,臺北市
1,500101015,大安運動中心停車場,大安區,敦南街76巷28號,14,25.020348,121.546446,臺北市
2,500101017,羅斯福路三段269巷5號前,大安區,羅斯福路三段269巷5號,10,25.01913,121.53079,臺北市
1,500101018,溫州公園,大安區,羅斯福路三段283巷11號,5,25.01895,121.53156,臺北市
1,500101019,和平臥龍街口,大安區,臥龍街1號,15,25.024461,121.546705,臺北市
1,500101020,溫州停車場,大安區,新生南路三段54巷/溫州街口,5,25.02093,121.5331,臺北市
1,500101021,銘傳國小側門,大安區,羅斯福路四段21號旁天橋下,7,25.01385,121.53549,臺北市
1,500101023,第二學生活動中心,大安區,羅斯福路四段107號(西南側),27,25.01244,121.53661,臺北市
1,500101024,臺灣科技大學正門,大安區,基隆路四段43號(臺灣科技大學正門旁小側門靠田徑場),30,25.01451,121.54142,臺北市
1,500101025,臺灣科技大學側門,大安區,基隆路四段73巷與基隆路口,12,25.01295,121.53973,臺北市
1,500101026,公館公園,大安區,羅斯福路四段113巷基隆路四段41巷口,15,25.01137,121.54062,臺北市
1,500101027,臺灣科技大學後門,大安區,基隆路四段41巷68弄臺科帆船大樓旁,15,25.01182,121.54165,臺北市
1,500101028,臺大醫學院附設癌醫中心,大安區,基隆路三段155巷57號西側,20,25.01426,121.54382,臺北市
1,500101029,臺大環研大樓,大安區,芳蘭路/基隆路三段155巷口,15,25.01234,121.54503,臺北市
1,500101030,臺大永齡生醫工程館,大安區,芳蘭路51號西北側,15,25.0136,121.54656,臺北市
1,500101031,臺大男七舍前,大安區,長興街/長興街80巷口西側,20,25.01537,121.54698,臺北市
1,500101032,臺大男一舍前,大安區,長興街50號西北側,32,25.01637,121.54535,臺北市
1,500101033,臺大男六舍前,大安區,大安區長興街31號,20,25.01664,121.5452,臺北市
1,500101034,臺大動物醫院前,大安區,基隆路三段155巷/基隆路四段口,18,25.01576,121.54291,臺北市
1,500101035,臺大土木研究大樓前,大安區,辛亥路三段188號,11,25.01787,121.5476,臺北市
1,500101036,臺大萬才館前,大安區,臺大萬才館北側,20,25.02032,121.54497,臺北市
1,500101037,臺大國青大樓宿舍前,大安區,辛亥路三段30號西北側,20,25.02076,121.54432,臺北市
1,500101038,臺大社科院圖書館前,大安區,辛亥路與復興南路口西南側,27,25.02101,121.54284,臺北市
1,500101039,臺大法人語言訓練中心前,大安區,臺大法人語言訓練中心北側,28,25.02104,121.54081,臺北市
1,500101040,臺大綜合體育館停車場前,大安區,臺大綜合體育館北側,25,25.0222,121.53626,臺北市
1,500101041,辛亥新生路口東南側,大安區,辛亥新生路口東南側,21,25.02218,121.53474,臺北市
1,500101042,基隆長興路口東側,大安區,基隆長興路口東側,15,25.01727,121.54471,臺北市
1,500101091,國北教大側門南側,大安區,敦南街51號,25,25.022864,121.546622,臺北市
1,500101092,和平實小東北側,大安區,敦南街73號,13,25.021641,121.54704,臺北市
1,500101093,大安區健康服務中心,大安區,辛亥路三段15號,15,25.021469,121.544069,臺北市
1,500106001,臺北自來水事業處,中正區,思源街1號東側,20,25.013741,121.53068,臺北市
1,500106002,汀州思源街口東南側,中正區,汀州路三段思源街口東南側,20,25.014697,121.531908,臺北市
1,500106003,捷運公館站(1號出口),中正區,羅斯福路四段68號,12,25.014529,121.534374,臺北市
1,500106004,捷運公館站(4號出口),中正區,羅斯福路四段48號,12,25.015069,121.533828,臺北市
1,500101013,和平復興路口西北側,大安區,復興南路二段236號,9,25.02543,121.54332,臺北市
1,500101009,新生南路三段66號前,大安區,新生南路三段66號東側,20,25.01976,121.53384,臺北市
1,500101022,捷運公館站(2號出口),大安區,捷運公館站(2號出口)外側,60,25.01491,121.53438,臺北市
1,500101094,辛亥泰順街口,大安區,辛亥泰順街口東南側,23,25.02193,121.53165,臺北市
1,500119076,臺大博理館西側,臺大專區,臺大博理館西側,10,25.01922,121.54195,臺北市
1,500119051,臺大立體機車停車場,臺大專區,基隆路三段/基隆路三段156巷口北側,27,25.01616,121.54251,臺北市
1,500119066,臺大凝態館南側,臺大專區,臺大物理系館南側,20,25.02157,121.53633,臺北市
1,500119050,臺大小福樓東側,臺大專區,臺大小福樓東側,20,25.01846,121.5376,臺北市
1,500119062,臺大公館停車場西北側,臺大專區,臺大公館停車場西北側,12,25.01345,121.53798,臺北市
1,500119087,臺大總圖書館西南側,臺大專區,臺大圖書館西南側,30,25.0169,121.54031,臺北市
1,500119090,臺大新體育館東南側,臺大專區,臺大體育館東側,20,25.02112,121.53591,臺北市
1,500119064,臺大明達館機車停車場,臺大專區,臺大明達館西側,10,25.01754,121.54398,臺北市
1,500119077,臺大博雅館西側,臺大專區,臺大博雅館西側,56,25.0189,121.536,臺北市
1,500119085,臺大電機二館東南側,臺大專區,臺大電機二館南側,14,25.01857,121.54247,臺北市
1,500119008,臺大檔案展示館,臺大專區,臺大檔案展示館東北側,10,25.01391,121.52895,臺北市
1,500119052,臺大工綜館南側,臺大專區,臺大工學院東南側,16,25.01857,121.54059,臺北市
1,500119074,臺大生命科學館西北側,臺大專區,臺大動物博物館西側,10,25.01548,121.53825,臺北市
1,500119075,臺大第一活動中心西南側,臺大專區,第一學生活動中心東南側,40,25.01761,121.53995,臺北市
1,500119086,臺大圖資系館北側,臺大專區,臺大圖書資訊館北側,10,25.01804,121.53928,臺北市
1,500119005,臺大水源舍區A棟,臺大專區,汀洲路三段60巷2弄路側(A舍北側),37,25.01493,121.53044,臺北市
1,500119072,臺大原分所北側,臺大專區,臺大原子與分子科學研究所東北側,12,25.01881,121.53868,臺北市
1,500119073,臺大校史館南側,臺大專區,臺大校史館南側,10,25.01751,121.53569,臺北市
1,500119080,臺大小小福西南側,臺大專區,臺大進修教育大樓,10,25.01539,121.53686,臺北市
1,500119009,臺大水源舍區B棟,臺大專區,汀洲路三段60巷2弄路側(B舍北側),30,25.01525,121.53009,臺北市
1,500119048,臺大大一女舍北側,臺大專區,臺大女一舍北側,53,25.01547,121.53436,臺北市
1,500119068,臺大社會系館南側,臺大專區,臺大社會及社工館南側,10,25.01987,121.54175,臺北市
1,500119070,臺大椰林小舖,臺大專區,臺大椰林小舖旁,25,25.01561,121.53583,臺北市
1,500119044,臺大仰萃樓東南側,臺大專區,臺大仰萃樓東南側,10,25.01408,121.53759,臺北市
1,500119054,臺大心理系館南側,臺大專區,臺大心理學系南側,10,25.01941,121.5404,臺北市
1,500119046,臺大管理學院二館北側,臺大專區,管理學院二號館北側,11,25.01355,121.53673,臺北市
1,500119043,臺大男八舍東側,臺大專區,臺大男八舍東側,42,25.01729,121.54531,臺北市
1,500119078,臺大森林館北側,臺大專區,臺大森林系學系北側,10,25.01704,121.53888,臺北市
1,500119058,臺大舊體育館西側,臺大專區,臺大田徑場東側,10,25.0198,121.53583,臺北市
1,500119060,臺大共同教室東南側,臺大專區,臺大共同教學館東南側,12,25.01566,121.53786,臺北市
1,500119071,臺大計資中心南側,臺大專區,臺大計算機網路資訊中心南側,19,25.02036,121.53992,臺北市
1,500119079,臺大一號館,臺大專區,臺大植物魚類標本館一號館北側,19,25.01698,121.53455,臺北市
1,500119056,臺大農化新館西側,臺大專區,臺大生化科技學系西側,10,25.01627,121.53535,臺北市
1,500119082,臺大四號館東北側,臺大專區,臺大園藝暨景觀學系北側,10,25.01703,121.53781,臺北市
1,500119055,臺大樂學館東側,臺大專區,臺大文學院西側,10,25.01793,121.53585,臺北市
1,500119045,臺大農業陳列館北側,臺大專區,農業陳列館北側,13,25.01839,121.53404,臺北市
1,500119069,臺大思亮館東南側,臺大專區,臺大思亮館東南側,10,25.02074,121.53906,臺北市
1,500119083,臺大新生教室南側,臺大專區,臺大新生教學館南側,18,25.0196,121.53846,臺北市
1,500119007,臺大水源修齊會館,臺大專區,思源街16號之1旁,18,25.01411,121.52997,臺北市
1,500119047,臺大土木系館,臺大專區,臺大土木工程學系所南側,10,25.01761,121.53844,臺北市
1,500119057,臺大五號館西側,臺大專區,臺大生物系館西側,10,25.01666,121.53718,臺北市
1,500119061,臺大鹿鳴堂東側,臺大專區,臺大鹿鳴廣場人行道側,27,25.01511,121.53786,臺北市
1,500119006,臺大卓越研究大樓,臺大專區,臺大水源舍區C南側,32,25.01466,121.52917,臺北市
1,500119059,臺大共同教室北側,臺大專區,臺大共同教學館東北側,20,25.01595,121.53791,臺北市
1,500119065,臺大二號館,臺大專區,臺大物理文物廳北側,10,25.01699,121.53574,臺北市
1,500119067,臺大社科院西側,臺大專區,臺大社科院西側,26,25.02053,121.54145,臺北市
1,500119088,臺大黑森林西側,臺大專區,臺大霖澤館南側,20,25.01995,121.54347,臺北市
1,500119089,臺大獸醫館南側,臺大專區,臺大獸醫系館南側,10,25.01791,121.54242,臺北市
1,500119049,臺大女九舍西南側,臺大專區,臺大女九舍西南側,30,25.01937,121.53902,臺北市
1,500119063,臺大第二行政大樓南側,臺大專區,臺大行政大樓西側,10,25.01603,121.53635,臺北市
1,500119081,臺大教研館北側,臺大專區,臺大雅頌廣場東南側,11,25.01337,121.53909,臺北市
1,500119053,臺大天文數學館南側,臺大專區,臺大天文數學館西南側,19,25.02108,121.53783,臺北市
1,500119084,臺大鄭江樓北側,臺大專區,臺大新聞研究所南側,10,25.019,121.54305,臺北市
